"date","measurer","block","pos","dmg.score","egg","larvae","adult","weevil","other.herb","undamaged.stems","damaged.stems","total.stems","focal.dam","notes","ind","prop_dam","treatment"
"18-Jul-19","Evelyn","E4","167",NA,FALSE,FALSE,FALSE,0,"0",0,4,"4","1","","E4-167",1,"control"
"18-Jul-19","Evelyn","E4","168",NA,TRUE,FALSE,TRUE,0,"0",2,3,"5","1","","E4-168",0.6,"control"
"18-Jul-19","Evelyn","E4","169",NA,TRUE,FALSE,FALSE,0,"0",0,3,"3","1","","E4-169",1,"control"
"18-Jul-19","Evelyn","E4","170",NA,TRUE,FALSE,FALSE,0,"0",1,7,"8","1","","E4-170",0.875,"control"
"18-Jul-19","Evelyn","E4","171",NA,TRUE,FALSE,FALSE,0,"0",0,3,"3","1","","E4-171",1,"control"
"18-Jul-19","Evelyn","E4","172",NA,FALSE,FALSE,TRUE,0,"0",0,5,"5","1","","E4-172",1,"control"
"18-Jul-19","Evelyn","E4","173",NA,TRUE,FALSE,TRUE,0,"0",0,4,"4","1","","E4-173",1,"control"
"18-Jul-19","Evelyn","E4","174",NA,TRUE,FALSE,TRUE,0,"0",0,3,"3","1","","E4-174",1,"control"
"18-Jul-19","Evelyn","E4","175",NA,TRUE,FALSE,TRUE,0,"0",0,8,"8","1","","E4-175",1,"control"
"18-Jul-19","Evelyn","E4","176",NA,FALSE,FALSE,FALSE,0,"0",7,2,"9","0","","E4-176",0.222222222222222,"control"
"18-Jul-19","Evelyn","E4","177",NA,TRUE,FALSE,TRUE,0,"0",1,6,"7","1","","E4-177",0.857142857142857,"control"
"18-Jul-19","Evelyn","E4","178",NA,FALSE,FALSE,TRUE,0,"0",1,4,"5","0","","E4-178",0.8,"control"
"18-Jul-19","Evelyn","E4","179",NA,TRUE,FALSE,TRUE,0,"0",1,4,"5","1","","E4-179",0.8,"control"
"18-Jul-19","Evelyn","E4","181",NA,FALSE,FALSE,FALSE,0,"0",3,0,"3","0","","E4-181",0,"control"
"18-Jul-19","Evelyn","E4","182",NA,TRUE,FALSE,FALSE,0,"0",0,4,"4","1","","E4-182",1,"control"
"18-Jul-19","Evelyn","E4","183",NA,TRUE,FALSE,FALSE,0,"0",0,3,"3","1","","E4-183",1,"control"
"18-Jul-19","Evelyn","E4","184",NA,TRUE,FALSE,TRUE,0,"C",0,1,"1","1","","E4-184",1,"control"
"18-Jul-19","Evelyn","E4","185",NA,TRUE,FALSE,FALSE,0,"0",2,5,"7","1","","E4-185",0.714285714285714,"control"
"18-Jul-19","Evelyn","E4","186",NA,FALSE,FALSE,FALSE,0,"C",0,5,"5","1","","E4-186",1,"control"
"18-Jul-19","Evelyn","E4","187",NA,TRUE,FALSE,FALSE,0,"0",0,1,"1","1","","E4-187",1,"control"
"18-Jul-19","Evelyn","E4","188",NA,TRUE,FALSE,FALSE,0,"0",1,0,"1","0","","E4-188",0,"control"
"18-Jul-19","Evelyn","E4","189",NA,TRUE,FALSE,FALSE,0,"0",0,1,"1","1","","E4-189",1,"control"
"18-Jul-19","Evelyn","E4","190",NA,TRUE,FALSE,TRUE,0,"0",0,9,"9","1","","E4-190",1,"control"
"18-Jul-19","Evelyn","E4","191",NA,TRUE,FALSE,FALSE,0,"0",0,2,"2","1","","E4-191",1,"control"
"18-Jul-19","Evelyn","E4","192",NA,TRUE,FALSE,FALSE,0,"0",0,5,"5","1","","E4-192",1,"control"
"18-Jul-19","Evelyn","E4","193",NA,TRUE,FALSE,FALSE,0,"0",1,2,"3","1","","E4-193",0.666666666666667,"control"
"18-Jul-19","Evelyn","E4","194",NA,TRUE,FALSE,FALSE,0,"0",0,3,"3","1","","E4-194",1,"control"
"18-Jul-19","Evelyn","E4","195",NA,TRUE,FALSE,TRUE,0,"0",1,5,"6","1","","E4-195",0.833333333333333,"control"
"18-Jul-19","Evelyn","E4","196",NA,FALSE,FALSE,FALSE,0,"0",1,1,"2","1","","E4-196",0.5,"control"
"18-Jul-19","Evelyn","E4","197",NA,TRUE,FALSE,FALSE,0,"0",1,5,"6","1","","E4-197",0.833333333333333,"control"
"18-Jul-19","Evelyn","E4","198",NA,FALSE,FALSE,FALSE,0,"0",1,2,"3","1","","E4-198",0.666666666666667,"control"
"18-Jul-19","Evelyn","E4","199",NA,TRUE,FALSE,FALSE,0,"0",0,2,"2","0","","E4-199",1,"control"
"18-Jul-19","Evelyn","E4","200",NA,TRUE,FALSE,FALSE,0,"0",0,3,"0","1","","E4-200",1,"control"
"18-Jul-19","Evelyn","E4","201",NA,FALSE,FALSE,FALSE,0,"0",3,14,"0","1","","E4-201",0.823529411764706,"control"
"19-Jul-19","Evelyn","E5","1",NA,TRUE,FALSE,TRUE,0,"0",0,4,"4","1","","E5-1",1,"control"
"19-Jul-19","Evelyn","E5","2",NA,TRUE,FALSE,TRUE,0,"0",0,2,"2","1","","E5-2",1,"control"
"19-Jul-19","Evelyn","E5","3",NA,TRUE,FALSE,FALSE,0,"C",0,5,"5","1","","E5-3",1,"control"
"19-Jul-19","Evelyn","E5","4",NA,FALSE,FALSE,FALSE,0,"0",2,1,"3","0","","E5-4",0.333333333333333,"control"
"19-Jul-19","Evelyn","E5","5",NA,TRUE,FALSE,FALSE,0,"0",1,1,"2","0","","E5-5",0.5,"control"
"19-Jul-19","Evelyn","E5","6",NA,TRUE,FALSE,TRUE,0,"0",0,5,"5","1","","E5-6",1,"control"
"19-Jul-19","Evelyn","E5","7",NA,TRUE,FALSE,FALSE,0,"0",0,2,"2","1","","E5-7",1,"control"
"19-Jul-19","Evelyn","E5","8",NA,FALSE,FALSE,FALSE,0,"C",0,7,"7","1","","E5-8",1,"control"
"19-Jul-19","Evelyn","E5","9",NA,TRUE,FALSE,FALSE,0,"0",2,9,"11","1","","E5-9",0.818181818181818,"control"
"19-Jul-19","Evelyn","E5","10",NA,TRUE,FALSE,TRUE,0,"0",0,2,"2","1","","E5-10",1,"control"
"19-Jul-19","Evelyn","E5","11",NA,TRUE,FALSE,FALSE,0,"0",0,7,"7","1","","E5-11",1,"control"
"19-Jul-19","Evelyn","E5","12",NA,TRUE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-12",1,"control"
"19-Jul-19","Evelyn","E5","13",NA,FALSE,TRUE,FALSE,0,"0",0,7,"7","1","","E5-13",1,"control"
"19-Jul-19","Evelyn","E5","14",NA,FALSE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-14",1,"control"
"19-Jul-19","Evelyn","E5","15",NA,FALSE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-15",1,"control"
"19-Jul-19","Evelyn","E5","16",NA,FALSE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-16",1,"control"
"19-Jul-19","Evelyn","E5","17",NA,TRUE,FALSE,FALSE,0,"0",2,6,"8","1","","E5-17",0.75,"control"
"19-Jul-19","Evelyn","E5","18",NA,FALSE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-18",1,"control"
"19-Jul-19","Evelyn","E5","19",NA,TRUE,FALSE,FALSE,0,"0",0,2,"2","1","","E5-19",1,"control"
"19-Jul-19","Evelyn","E5","20",NA,FALSE,FALSE,FALSE,0,"0",2,3,"5","1","","E5-20",0.6,"control"
"19-Jul-19","Evelyn","E5","21",NA,TRUE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-21",1,"control"
"19-Jul-19","Evelyn","E5","22",NA,FALSE,FALSE,FALSE,0,"0",1,2,"3","0","","E5-22",0.666666666666667,"control"
"19-Jul-19","Evelyn","E5","23",NA,TRUE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-23",1,"control"
"19-Jul-19","Evelyn","E5","24",NA,FALSE,FALSE,FALSE,0,"0",2,2,"4","0","","E5-24",0.5,"control"
"19-Jul-19","Evelyn","E5","25",NA,TRUE,FALSE,FALSE,0,"0",0,8,"8","1","","E5-25",1,"control"
"19-Jul-19","Evelyn","E5","26",NA,TRUE,FALSE,FALSE,0,"0",0,2,"2","1","","E5-26",1,"control"
"19-Jul-19","Evelyn","E5","27",NA,FALSE,FALSE,FALSE,0,"0",1,0,"1","0","","E5-27",0,"control"
"19-Jul-19","Evelyn","E5","28",NA,TRUE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-28",1,"control"
"19-Jul-19","Evelyn","E5","29",NA,TRUE,FALSE,FALSE,0,"0",0,2,"2","1","","E5-29",1,"control"
"19-Jul-19","Evelyn","E5","30",NA,FALSE,FALSE,FALSE,0,"0",0,3,"3","1","","E5-30",1,"control"
"19-Jul-19","Evelyn","E5","31",NA,TRUE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-31",1,"control"
"19-Jul-19","Evelyn","E5","32",NA,FALSE,FALSE,FALSE,0,"0",0,3,"3","1","","E5-32",1,"control"
"19-Jul-19","Evelyn","E5","33",NA,TRUE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-33",1,"control"
"19-Jul-19","Evelyn","E5","34",NA,TRUE,FALSE,FALSE,0,"0",0,7,"7","1","tape fallen off- tallest stem retied.","E5-34",1,"control"
"19-Jul-19","Evelyn","E5","35",NA,TRUE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-35",1,"control"
"19-Jul-19","Evelyn","E5","36",NA,TRUE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-36",1,"control"
"19-Jul-19","Evelyn","E5","37",NA,TRUE,FALSE,FALSE,0,"0",0,6,"6","1","","E5-37",1,"control"
"19-Jul-19","Evelyn","E5","38",NA,TRUE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-38",1,"control"
"19-Jul-19","Evelyn","E5","39",NA,TRUE,FALSE,FALSE,0,"0",0,1,"1","1","","E5-39",1,"control"
"19-Jul-19","Evelyn","E5","40",NA,TRUE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-40",1,"control"
"19-Jul-19","Evelyn","E5","41",NA,TRUE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-41",1,"control"
"19-Jul-19","Evelyn","E5","42",NA,FALSE,FALSE,FALSE,0,"0",1,7,"8","1","","E5-42",0.875,"control"
"19-Jul-19","Evelyn","E5","43",NA,FALSE,FALSE,FALSE,0,"0",0,2,"2","1","","E5-43",1,"control"
"19-Jul-19","Evelyn","E5","44",NA,TRUE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-44",1,"control"
"19-Jul-19","Evelyn","E5","45",NA,TRUE,FALSE,FALSE,0,"LR",0,5,"5","1","","E5-45",1,"control"
"19-Jul-19","Evelyn","E5","46",NA,FALSE,FALSE,TRUE,0,"0",0,6,"6","1","","E5-46",1,"control"
"19-Jul-19","Evelyn","E5","47",NA,TRUE,FALSE,FALSE,0,"0",0,3,"3","1","","E5-47",1,"control"
"19-Jul-19","Evelyn","E5","48",NA,TRUE,FALSE,TRUE,0,"0",0,5,"5","1","","E5-48",1,"control"
"19-Jul-19","Evelyn","E5","49",NA,FALSE,FALSE,FALSE,0,"0",1,1,"2","0","","E5-49",0.5,"control"
"19-Jul-19","Evelyn","E5","50",NA,FALSE,FALSE,FALSE,0,"0",1,2,"3","0","","E5-50",0.666666666666667,"control"
"19-Jul-19","Evelyn","E5","51",NA,TRUE,FALSE,FALSE,0,"0",1,7,"8","1","","E5-51",0.875,"control"
"19-Jul-19","Evelyn","E5","52",NA,TRUE,FALSE,FALSE,0,"0",0,7,"7","1","","E5-52",1,"control"
"19-Jul-19","Evelyn","E5","54",NA,TRUE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-54",1,"control"
"19-Jul-19","Evelyn","E5","55",NA,FALSE,FALSE,FALSE,0,"0",0,2,"2","1","","E5-55",1,"control"
"19-Jul-19","Evelyn","E5","56",NA,TRUE,FALSE,FALSE,0,"0",0,6,"6","1","","E5-56",1,"control"
"19-Jul-19","Evelyn","E5","57",NA,TRUE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-57",1,"control"
"19-Jul-19","Evelyn","E5","58",NA,TRUE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-58",1,"control"
"19-Jul-19","Evelyn","E5","59",NA,FALSE,FALSE,FALSE,0,"0",0,3,"3","1","","E5-59",1,"control"
"19-Jul-19","Evelyn","E5","60",NA,TRUE,FALSE,TRUE,0,"0",0,6,"6","1","","E5-60",1,"control"
"19-Jul-19","Evelyn","E5","61",NA,TRUE,FALSE,FALSE,0,"0",0,6,"6","1","","E5-61",1,"control"
"19-Jul-19","Evelyn","E5","62",NA,TRUE,FALSE,FALSE,0,"0",0,2,"2","1","","E5-62",1,"control"
"19-Jul-19","Evelyn","E5","63",NA,TRUE,FALSE,FALSE,0,"0",0,6,"6","1","","E5-63",1,"control"
"19-Jul-19","Evelyn","E5","64",NA,TRUE,FALSE,FALSE,0,"0",0,6,"6","1","","E5-64",1,"control"
"19-Jul-19","Evelyn","E5","65",NA,FALSE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-65",1,"control"
"19-Jul-19","Evelyn","E5","66",NA,TRUE,FALSE,FALSE,0,"0",0,2,"2","1","","E5-66",1,"control"
"19-Jul-19","Evelyn","E5","67",NA,FALSE,FALSE,FALSE,0,"0",0,1,"1","1","","E5-67",1,"control"
"19-Jul-19","Evelyn","E5","68",NA,TRUE,FALSE,FALSE,0,"0",0,7,"7","1","","E5-68",1,"control"
"19-Jul-19","Evelyn","E5","69",NA,TRUE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-69",1,"control"
"19-Jul-19","Evelyn","E5","70",NA,FALSE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-70",1,"control"
"19-Jul-19","Evelyn","E5","71",NA,TRUE,FALSE,FALSE,0,"0",0,7,"7","1","","E5-71",1,"control"
"19-Jul-19","Evelyn","E5","72",NA,FALSE,FALSE,FALSE,0,"0",0,3,"3","1","","E5-72",1,"control"
"19-Jul-19","Evelyn","E5","73",NA,TRUE,FALSE,FALSE,0,"0",1,7,"8","1","","E5-73",0.875,"control"
"19-Jul-19","Evelyn","E5","74",NA,TRUE,FALSE,FALSE,0,"0",0,3,"3","1","","E5-74",1,"control"
"19-Jul-19","Evelyn","E5","75",NA,TRUE,FALSE,FALSE,0,"C",0,5,"5","1","","E5-75",1,"control"
"19-Jul-19","Evelyn","E5","76",NA,TRUE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-76",1,"control"
"19-Jul-19","Evelyn","E5","77",NA,TRUE,FALSE,FALSE,0,"0",0,6,"6","1","","E5-77",1,"control"
"19-Jul-19","Evelyn","E5","79",NA,TRUE,FALSE,FALSE,0,"0",0,6,"6","1","","E5-79",1,"control"
"19-Jul-19","Evelyn","E5","80",NA,TRUE,FALSE,FALSE,0,"0",0,3,"3","0","","E5-80",1,"control"
"19-Jul-19","Evelyn","E5","81",NA,FALSE,FALSE,FALSE,0,"0",0,6,"6","1","","E5-81",1,"control"
"19-Jul-19","Evelyn","E5","82",NA,FALSE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-82",1,"control"
"19-Jul-19","Evelyn","E5","83",NA,FALSE,FALSE,FALSE,0,"0",0,7,"7","1","","E5-83",1,"control"
"19-Jul-19","Evelyn","E5","85",NA,FALSE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-85",1,"control"
"19-Jul-19","Evelyn","E5","86",NA,TRUE,FALSE,FALSE,0,"0",0,16,"16","1","","E5-86",1,"control"
"19-Jul-19","Evelyn","E5","87",NA,FALSE,FALSE,FALSE,0,"0",0,3,"3","1","","E5-87",1,"control"
"19-Jul-19","Evelyn","E5","88",NA,FALSE,FALSE,FALSE,0,"C",0,4,"4","1","","E5-88",1,"control"
"19-Jul-19","Evelyn","E5","89",NA,TRUE,FALSE,FALSE,0,"0",0,9,"9","1","","E5-89",1,"control"
"19-Jul-19","Evelyn","E5","90",NA,FALSE,FALSE,FALSE,0,"0",1,3,"4","0","","E5-90",0.75,"control"
"19-Jul-19","Evelyn","E5","91",NA,TRUE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-91",1,"control"
"19-Jul-19","Evelyn","E5","92",NA,FALSE,FALSE,FALSE,0,"0",0,8,"8","1","","E5-92",1,"control"
"19-Jul-19","Evelyn","E5","93",NA,FALSE,FALSE,FALSE,0,"0",0,7,"7","1","","E5-93",1,"control"
"19-Jul-19","Evelyn","E5","94",NA,FALSE,FALSE,FALSE,0,"0",1,2,"3","1","","E5-94",0.666666666666667,"control"
"19-Jul-19","Evelyn","E5","95",NA,FALSE,FALSE,FALSE,0,"LR",3,0,"3","0","","E5-95",0,"control"
"19-Jul-19","Evelyn","E5","96",NA,FALSE,FALSE,FALSE,0,"0",1,3,"4","1","","E5-96",0.75,"control"
"19-Jul-19","Evelyn","E5","97",NA,FALSE,FALSE,FALSE,0,"0",1,3,"4","0","","E5-97",0.75,"control"
"19-Jul-19","Evelyn","E5","98",NA,FALSE,FALSE,FALSE,0,"0",0,3,"3","1","","E5-98",1,"control"
"19-Jul-19","Evelyn","E5","99",NA,TRUE,FALSE,FALSE,0,"0",0,8,"8","1","","E5-99",1,"control"
"19-Jul-19","Evelyn","E5","100",NA,TRUE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-100",1,"control"
"19-Jul-19","Evelyn","E5","101",NA,FALSE,FALSE,FALSE,0,"0",0,2,"2","1","","E5-101",1,"control"
"19-Jul-19","Evelyn","E5","102",NA,TRUE,FALSE,FALSE,0,"LR",5,1,"6","1","","E5-102",0.166666666666667,"control"
"19-Jul-19","Evelyn","E5","103",NA,TRUE,FALSE,FALSE,0,"0",1,3,"4","1","","E5-103",0.75,"control"
"19-Jul-19","Evelyn","E5","105",NA,FALSE,FALSE,FALSE,0,"0",5,1,"6","0","","E5-105",0.166666666666667,"control"
"19-Jul-19","Evelyn","E5","107",NA,FALSE,FALSE,FALSE,0,"0",2,2,"4","0","","E5-107",0.5,"control"
"19-Jul-19","Evelyn","E5","109",NA,FALSE,FALSE,FALSE,0,"0",0,2,"2","1","","E5-109",1,"control"
"19-Jul-19","Evelyn","E5","111",NA,TRUE,FALSE,FALSE,0,"0",0,1,"1","1","","E5-111",1,"control"
"19-Jul-19","Evelyn","E5","112",NA,TRUE,FALSE,FALSE,0,"0",0,3,"3","1","","E5-112",1,"control"
"19-Jul-19","Evelyn","E5","113",NA,FALSE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-113",1,"control"
"19-Jul-19","Evelyn","E5","114",NA,FALSE,FALSE,FALSE,0,"0",0,7,"7","1","","E5-114",1,"control"
"19-Jul-19","Evelyn","E5","115",NA,TRUE,FALSE,FALSE,0,"0",0,10,"10","1","","E5-115",1,"control"
"19-Jul-19","Evelyn","E5","116",NA,FALSE,FALSE,FALSE,0,"0",2,2,"4","0","","E5-116",0.5,"control"
"19-Jul-19","Evelyn","E5","117",NA,FALSE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-117",1,"control"
"19-Jul-19","Evelyn","E5","118",NA,FALSE,FALSE,FALSE,0,"0",0,9,"9","1","","E5-118",1,"control"
"19-Jul-19","Evelyn","E5","119",NA,FALSE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-119",1,"control"
"19-Jul-19","Evelyn","E5","120",NA,FALSE,FALSE,FALSE,0,"0",0,10,"10","1","","E5-120",1,"control"
"19-Jul-19","Evelyn","E5","121",NA,FALSE,FALSE,FALSE,0,"0",0,2,"2","1","","E5-121",1,"control"
"19-Jul-19","Evelyn","E5","122",NA,TRUE,FALSE,FALSE,0,"0",1,8,"9","1","","E5-122",0.888888888888889,"control"
"19-Jul-19","Evelyn","E5","123",NA,FALSE,FALSE,FALSE,0,"0",1,8,"9","1","","E5-123",0.888888888888889,"control"
"19-Jul-19","Evelyn","E5","124",NA,TRUE,FALSE,FALSE,0,"0",2,5,"7","1","","E5-124",0.714285714285714,"control"
"19-Jul-19","Evelyn","E5","125",NA,TRUE,FALSE,TRUE,0,"0",1,7,"8","0","","E5-125",0.875,"control"
"19-Jul-19","Evelyn","E5","126",NA,TRUE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-126",1,"control"
"19-Jul-19","Evelyn","E5","127",NA,TRUE,FALSE,FALSE,0,"0",0,1,"1","1","","E5-127",1,"control"
"19-Jul-19","Evelyn","E5","128",NA,TRUE,FALSE,FALSE,0,"0",0,3,"3","1","","E5-128",1,"control"
"19-Jul-19","Evelyn","E5","129",NA,FALSE,FALSE,FALSE,0,"C",0,3,"3","1","","E5-129",1,"control"
"19-Jul-19","Evelyn","E5","130",NA,TRUE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-130",1,"control"
"19-Jul-19","Evelyn","E5","131",NA,TRUE,FALSE,FALSE,0,"0",0,3,"3","1","","E5-131",1,"control"
"19-Jul-19","Evelyn","E5","132",NA,FALSE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-132",1,"control"
"19-Jul-19","Evelyn","E5","134",NA,FALSE,FALSE,FALSE,0,"0",1,3,"4","1","","E5-134",0.75,"control"
"19-Jul-19","Evelyn","E5","136",NA,FALSE,FALSE,FALSE,0,"0",6,0,"6","0","","E5-136",0,"control"
"19-Jul-19","Evelyn","E5","137",NA,TRUE,FALSE,FALSE,0,"0",0,9,"9","1","","E5-137",1,"control"
"19-Jul-19","Evelyn","E5","138",NA,TRUE,FALSE,TRUE,0,"0",1,6,"7","1","","E5-138",0.857142857142857,"control"
"19-Jul-19","Evelyn","E5","139",NA,FALSE,FALSE,FALSE,0,"0",0,2,"2","1","","E5-139",1,"control"
"19-Jul-19","Evelyn","E5","140",NA,FALSE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-140",1,"control"
"19-Jul-19","Evelyn","E5","141",NA,FALSE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-141",1,"control"
"19-Jul-19","Evelyn","E5","142",NA,FALSE,FALSE,FALSE,0,"0",2,7,"9","1","","E5-142",0.777777777777778,"control"
"19-Jul-19","Evelyn","E5","143",NA,FALSE,FALSE,FALSE,0,"0",0,6,"6","1","","E5-143",1,"control"
"19-Jul-19","Evelyn","E5","144",NA,FALSE,FALSE,FALSE,0,"0",2,4,"6","1","","E5-144",0.666666666666667,"control"
"19-Jul-19","Evelyn","E5","145",NA,FALSE,FALSE,FALSE,0,"0",3,5,"8","1","","E5-145",0.625,"control"
"19-Jul-19","Evelyn","E5","147",NA,TRUE,FALSE,FALSE,0,"0",1,3,"4","1","","E5-147",0.75,"control"
"19-Jul-19","Evelyn","E5","148",NA,FALSE,FALSE,FALSE,0,"0",6,8,"14","1","","E5-148",0.571428571428571,"control"
"19-Jul-19","Evelyn","E5","149",NA,FALSE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-149",1,"control"
"19-Jul-19","Evelyn","E5","150",NA,FALSE,FALSE,FALSE,0,"0",0,2,"2","1","","E5-150",1,"control"
"19-Jul-19","Evelyn","E5","151",NA,FALSE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-151",1,"control"
"19-Jul-19","Evelyn","E5","152",NA,TRUE,FALSE,FALSE,0,"0",0,7,"7","1","","E5-152",1,"control"
"19-Jul-19","Evelyn","E5","153",NA,FALSE,FALSE,FALSE,0,"C",0,4,"4","1","","E5-153",1,"control"
"19-Jul-19","Evelyn","E5","154",NA,FALSE,FALSE,FALSE,0,"0",0,2,"2","1","","E5-154",1,"control"
"19-Jul-19","Evelyn","E5","155",NA,TRUE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-155",1,"control"
"19-Jul-19","Evelyn","E5","156",NA,FALSE,FALSE,TRUE,0,"0",0,6,"6","1","","E5-156",1,"control"
"19-Jul-19","Evelyn","E5","157",NA,TRUE,FALSE,FALSE,0,"0",0,3,"3","1","","E5-157",1,"control"
"19-Jul-19","Evelyn","E5","158",NA,TRUE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-158",1,"control"
"19-Jul-19","Evelyn","E5","159",NA,FALSE,FALSE,FALSE,0,"0",0,2,"2","1","","E5-159",1,"control"
"19-Jul-19","Evelyn","E5","160",NA,TRUE,FALSE,FALSE,0,"0",0,9,"9","1","","E5-160",1,"control"
"19-Jul-19","Evelyn","E5","161",NA,TRUE,FALSE,FALSE,0,"0",0,5,"5","1","","E5-161",1,"control"
"19-Jul-19","Evelyn","E5","162",NA,FALSE,FALSE,FALSE,0,"0",1,3,"4","1","","E5-162",0.75,"control"
"19-Jul-19","Evelyn","E5","163",NA,FALSE,FALSE,FALSE,0,"0",2,2,"4","1","","E5-163",0.5,"control"
"19-Jul-19","Evelyn","E5","164",NA,TRUE,FALSE,TRUE,0,"0",2,4,"6","0","","E5-164",0.666666666666667,"control"
"19-Jul-19","Evelyn","E5","165",NA,FALSE,FALSE,FALSE,0,"0",0,3,"3","1","","E5-165",1,"control"
"19-Jul-19","Evelyn","E5","166",NA,FALSE,FALSE,FALSE,0,"0",0,3,"3","1","","E5-166",1,"control"
"19-Jul-19","Evelyn","E5","167",NA,FALSE,FALSE,FALSE,0,"0",1,1,"2","0","","E5-167",0.5,"control"
"19-Jul-19","Evelyn","E5","168",NA,FALSE,FALSE,FALSE,0,"0",1,3,"4","0","","E5-168",0.75,"control"
"19-Jul-19","Evelyn","E5","169",NA,FALSE,FALSE,FALSE,0,"0",0,1,"1","1","","E5-169",1,"control"
"19-Jul-19","Evelyn","E5","170",NA,FALSE,FALSE,FALSE,0,"0",1,2,"3","1","","E5-170",0.666666666666667,"control"
"19-Jul-19","Evelyn","E5","171",NA,FALSE,FALSE,FALSE,0,"0",2,2,"4","1","","E5-171",0.5,"control"
"19-Jul-19","Evelyn","E5","172",NA,FALSE,FALSE,FALSE,0,"0",0,1,"1","1","","E5-172",1,"control"
"19-Jul-19","Evelyn","E5","173",NA,FALSE,FALSE,FALSE,0,"0",0,10,"10","1","","E5-173",1,"control"
"19-Jul-19","Evelyn","E5","174",NA,FALSE,FALSE,FALSE,0,"0",3,4,"7","1","","E5-174",0.571428571428571,"control"
"19-Jul-19","Evelyn","E5","175",NA,FALSE,FALSE,FALSE,0,"0",2,0,"2","0","","E5-175",0,"control"
"19-Jul-19","Evelyn","E5","176",NA,TRUE,FALSE,FALSE,0,"0",1,1,"2","0","","E5-176",0.5,"control"
"19-Jul-19","Evelyn","E5","177",NA,FALSE,FALSE,TRUE,0,"0",0,4,"4","1","","E5-177",1,"control"
"19-Jul-19","Evelyn","E5","178",NA,FALSE,FALSE,FALSE,0,"0",0,1,"1","1","","E5-178",1,"control"
"19-Jul-19","Evelyn","E5","179",NA,FALSE,FALSE,FALSE,0,"0",0,6,"6","1","","E5-179",1,"control"
"19-Jul-19","Evelyn","E5","180",NA,FALSE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-180",1,"control"
"19-Jul-19","Evelyn","E5","181",NA,FALSE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-181",1,"control"
"19-Jul-19","Evelyn","E5","182",NA,TRUE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-182",1,"control"
"19-Jul-19","Evelyn","E5","183",NA,FALSE,FALSE,FALSE,0,"0",0,6,"6","1","","E5-183",1,"control"
"19-Jul-19","Evelyn","E5","184",NA,TRUE,FALSE,FALSE,0,"0",0,4,"4","1","","E5-184",1,"control"
"19-Jul-19","Evelyn","E5","185",NA,TRUE,FALSE,FALSE,0,"0",0,6,"6","1","","E5-185",1,"control"
"19-Jul-19","Evelyn","E5","186",NA,FALSE,FALSE,FALSE,0,"0",0,5,"5","1","one stem snapped","E5-186",1,"control"
"19-Jul-19","Evelyn","E5","187",NA,TRUE,FALSE,FALSE,0,"0",0,3,"3","1","","E5-187",1,"control"
"19-Jul-19","Evelyn","E5","188",NA,FALSE,FALSE,TRUE,0,"0",0,3,"3","1","","E5-188",1,"control"
"19-Jul-19","Evelyn","E5","189",NA,TRUE,FALSE,FALSE,0,"0",0,3,"3","1","","E5-189",1,"control"
